GROUP_NAME,N,AVG_PROB,POSITIVE_SHARE
Cloud Academy,1870,0.14012178211233114,0.127770
New Horizons Computer Learning Center,25206,0.13743246728134556,0.128321
United States University,7374,0.2789048164748592,0.269214
Fbi Citizens Academy,1005,0.33449518113777255,0.322908
Ogeechee Technical College,1444,0.200761320506863,0.195663
Broome Delaware Tioga Boces,588,0.23088272670799845,0.215152
Delta College of Arts&Technology,506,0.2626773018738444,0.251645
City Vision University,945,0.38712454371984056,0.375542
Wine Scholar Guild,9313,0.17518883919704156,0.162784
University of Colorado Colorado Springs,1314,0.29759110068018363,0.288159
Saint Joseph Seminary College,762,0.2628721571791861,0.249734
Yeshivath Shaar Hatorah,645,0.24209856891745882,0.237482
Carleton College,9435,0.30513659023940676,0.292316
SUNY College at Plattsburgh,13741,0.24067600688535618,0.231064
Southern California Institute of Architecture,2261,0.1750796576442646,0.162798
Shaw University,4352,0.2720349950047692,0.261950
Devry University-New Jersey,926,0.10840846182414099,0.099268
University of Maryland-Baltimore County,36617,0.23442140321643862,0.224304
Institute of Supply Management (ISM),1038,0.11803541286973769,0.102917
Expeditionary Warfare School,1707,0.21155641505588382,0.196538
Fortis College-Cincinnati,617,0.296781918342624,0.287900
Everglades University,4268,0.25375484627413014,0.243784
Recording Workshop,2293,0.19700030698533774,0.185388
King's Academy,4890,0.2290525687418661,0.218263
Clinton Community College,2034,0.22923394908020725,0.218785
Saint Mary's College of California,17800,0.273245854314077,0.261162
Northland International University,1206,0.31348194283799385,0.301567
Arizona College,4647,0.26095642657559637,0.249069
Fletcher Technical Community College,1317,0.16062140222914312,0.149940
California State Polytechnic University-Humboldt,17105,0.3224804260082672,0.309421
Ouachita Baptist University,4105,0.28753756262570435,0.276037
University of Puerto Rico-Medical Sciences,1502,0.42125418453511543,0.408618
Mountainside Hospital School of Nursing,859,0.38850836392188487,0.375475
George Stone Technical College,3394,0.177343658040096,0.166260
Treasure Coast Technical College,1390,0.2426439994996552,0.232414
Colegio De Cinematografía Artes Y Television,1675,0.16117715220387294,0.146771
Florida Metropolitan University,4798,0.18807370300423099,0.178251
Owens Community College,10543,0.22106417019969146,0.211435
Pci College,507,0.20236931760637045,0.189935
Scuola Leonardo Da Vinci,17322,0.19464757649605763,0.183673
Aiken Technical College,1986,0.2104770663659949,0.201272
"Highland Community College-Highland, Ks",584,0.2274566814428017,0.219662
Parkridge Private School,5584,0.24944577418293232,0.237403
Canisius College,10263,0.2486884136788333,0.238514
Gould's Academy,3826,0.21973220186642556,0.209888
Ashridge Business School,616,0.19097807114906223,0.177015
Spartan College of Aeronautics and Technology,3917,0.11723122087072782,0.107149
Santa Barbara City College,18642,0.2415264693054508,0.229744
Irvine Valley College,12457,0.2231071495920724,0.212479
"Electronics Technician ""A"" School",4692,0.1183785605582853,0.107280
Oracle University,4929,0.0892775847646158,0.082130
Chester Career College,1329,0.21789281225300328,0.212500
Hastings College,3558,0.27348421206632306,0.261343
Las Positas College,10184,0.23045376313891738,0.220549
Wake Technical Community College,26645,0.21415773208757702,0.204847
Girls Who Code,3048,0.33499725743832837,0.325325
Institute of Culinary Education,3254,0.2169088884728824,0.204444
National Education Center,6036,0.21891103774537285,0.208423
Lakeland Community College,19587,0.20442732080822154,0.194113
School of Hard Knocks,26837,0.20969621465324598,0.196221
Center For Development of Security Excellence (CDSE),534,0.2693932065084012,0.251185
Windsor School of Nursing,899,0.3866938427607496,0.371269
City of Los Angeles,1271,0.28429500933557067,0.271175
American Payroll Institute,1204,0.1675305910064573,0.153637
SUNY College of Technology at Delhi,8398,0.18422848207938225,0.175503
Hebrew Union College-Jewish Institute of Religion,1136,0.5409999987457477,0.521739
Covenant Bible College,1159,0.3544117945714795,0.342191
"Taft University System-Lakewood, Co",773,0.2943474996034714,0.279167
Northwest Educational Center,1336,0.23449285684888682,0.226081
Gambia Technical Training Institute,748,0.2569601603213771,0.249497
Km Institute,1391,0.16562727265486665,0.153176
University of Detroit Mercy,19454,0.23944684318130513,0.227403
Southeastern Illinois College,1737,0.20989549628688867,0.197949
"Protege Academy-Mt. Pleasant, Mi",621,0.21139954074825903,0.197248
Iowa State University,89444,0.21306244052625323,0.202955
Tricoci University of Beauty Culture-Bridgeview,928,0.15196223254331095,0.145631
Stein Academy,1462,0.24469698894316813,0.234947
Eti Technical College,1776,0.14854528436201303,0.138041
University of Minnesota-Duluth,25838,0.24067904246197153,0.230802
Pittsburgh Technical College,5563,0.13247648567658654,0.124348
Bristol Community College,7067,0.21833927193321206,0.207965
Walker Career Center,1922,0.2300091112843221,0.221353
Spelman College,11074,0.4286555075525944,0.415607
Code Fellows,2521,0.2437872207543694,0.233292
Technical School,14360,0.16776541802586306,0.156959
Academy of South Florida,1710,0.2847160444274495,0.273889
CUNY Queensborough Community College,12493,0.19658708754544185,0.186808
Three Rivers Community College,4774,0.23600153723654535,0.227013
East West College of The Healing Arts,826,0.5374099785602374,0.524160
United Training Academy,1139,0.267935298019922,0.259259
Digital Media Institute,1864,0.18831195051526906,0.176626
Building Performance Institute,1684,0.2467588728729002,0.230986
Benjamin Franklin Cummings Institute of Technology,622,0.19060780930308638,0.177642
Devry University-Pennsylvania,568,0.15911233223814827,0.154155
Dowling College,9340,0.2009863994686537,0.190236
Redlands Community College,2262,0.2388797837759816,0.225938
Ptc University,619,0.16578357186341233,0.157757
Wichita State University,32460,0.22743738974156724,0.217572
Hagerstown Community College,4241,0.2234929984156495,0.212017
Bais Medrash of Dexter Park,559,0.19634069933074164,0.187599
Trinity Christian College,6113,0.29859599120316604,0.288444
Vance-Granville Community College,2750,0.214776010502496,0.205502
University of Wisconsin-Eau Claire,28410,0.2528075823963347,0.241621
Northern State University,3320,0.2576737616485583,0.245802
Graduate Realtor Institute,1329,0.2685385683218237,0.256519
H Councill Trenholm State Community College,967,0.1643899602289928,0.155294
Health and Safety Training College,612,0.2269761360300477,0.208807
Branford Academy of Hair&Cosmetology,11923,0.2093942847750527,0.198650
Professional Home Inspection Institute,1407,0.15771134245798396,0.146536
Southwest University of Visual Arts,543,0.22199450506382612,0.214286
Oral Roberts University,11990,0.3253422940408498,0.312220
Lake Superior State University,5791,0.21388485041354527,0.204213
Universidad Teologica Del Caribe,614,0.33904720365196744,0.321196
Valparaiso University,15017,0.2505580784949426,0.239953
Caterpillar University,751,0.12767311989912794,0.118355
Highland Community College,10881,0.22142134549729572,0.210794
Petra College,794,0.20518016935972616,0.190880
Data Institute,3555,0.1846567032076418,0.172106
Denver College of Nursing,1386,0.5248418651658502,0.513136
Edinboro University of Pennsylvania,12593,0.26558222688053157,0.253825
Iowa Western Community College,5484,0.22969559723265218,0.220117
Eden Area Regional Occupational Program,649,0.2715986639829664,0.264352
Vet Tech Institute of Houston,7229,0.21748777003873584,0.206959
Universidad Ana G. Mendez-Gurabo Campus,3183,0.2025546708132911,0.190498
Johnson&Wales University-Denver,817,0.26455820806554475,0.255487
Bushnell University,1243,0.3247515445753413,0.312006
Ohio Dominican University,6356,0.25836866450325563,0.249342
Good Samaritan Hospital School of Radiologic Technology,502,0.32862504278936006,0.309565
Career College of California,613,0.22540728719810166,0.218623
Ibm Training Center,2003,0.12932934094118737,0.119768
Cleary University,3696,0.20642879455602162,0.196234
Molloy University,2882,0.34313643091579693,0.334171
Capital University,12659,0.25831746100761815,0.246868
University of Kansas,88901,0.24499959998861545,0.234355
Putnam Career and Technical Center,1503,0.201967264772292,0.194090
National College of Exercise Professionals,663,0.45017518124998385,0.439173
"Southwestern Community College-Creston, Ia",765,0.2254043824873894,0.216840
Ohio Wesleyan University,7825,0.2527857268797388,0.240729
University of Hartford,30745,0.23125610269176133,0.220553
Tricoci University of Beauty Culture-Indianapolis,6589,0.21164174619987025,0.200533
Bates Technical College,2455,0.21283307019444905,0.200945
Boulder College of Massage Therapy,635,0.5629400231639782,0.542033
Naugatuck Valley Community College,6608,0.2132860281518747,0.204588
Mosley School of Cosmetology,826,0.2552936769545735,0.241307
Northwest Suburban College,2014,0.20237135816095847,0.191689
South Georgia State College,922,0.2363690274677332,0.227066
Startup School Online,975,0.3392997353012042,0.328345
Connecticut State Community College Gateway,1775,0.25326824516280994,0.243272
Chicago Psychoanalytic Institute,625,0.4146047426668717,0.392622
Indiana University-Bloomington,169838,0.24855008532183417,0.237521
Husson University,4902,0.248572197278479,0.240615
Marietta College,5050,0.21296915139499226,0.203045
Revere Academy of Jewelry Arts,511,0.22664074685190302,0.219015
United States Institute of Peace,661,0.4231960546517292,0.399491
Florida Public Safety Institute,507,0.2890055103752511,0.274016
Clearfield Job Corps Center,533,0.20037544334032248,0.192308
Devry University-Texas,2998,0.12744903613746805,0.118078
Ohio Christian University,3817,0.31742205783172894,0.306205
Rasmussen University-Minnesota,2230,0.2297087344696794,0.220703
Continental Academy,1019,0.18876106296766318,0.179046
University of North Carolina at Pembroke,9922,0.2921160774074948,0.284173
SUNY at Fredonia,13224,0.23855319512429443,0.229419
International Doula Institute,1340,0.6805982965721117,0.672968
University of La Verne,19037,0.28452413821550737,0.272772
Kent State University at Ashtabula,703,0.2633948569876515,0.256018
Galen College of Nursing-San Antonio,503,0.420671712954011,0.408571
Academy of Interactive Entertainment,695,0.13454073645759493,0.124281
Los Angeles College of Music,729,0.2309881737129853,0.221584
Gallup University,647,0.4276589087263598,0.404255
Massachusetts Firefighting Academy (MFA),762,0.28755375504112285,0.271958
Defense Nuclear Weapons School,1327,0.21192937383416688,0.200253
Hendricks Institute,1037,0.24116102363486847,0.222050
The Meta Institute,581,0.3824994310460852,0.367898
Joint Military Intelligence College,1851,0.17786308937855264,0.164431
Florida Gulf Coast University,20767,0.26453152759750476,0.255545
Goethe Institute,4887,0.21854713129635614,0.204797
Rust College,1681,0.24089519259722922,0.231451
Ambassador Institute of Travel,1473,0.2564082666427182,0.244522
Spartanburg Community College,4099,0.1831786632004624,0.174687
Pontiac Business Institute,620,0.21616538424231105,0.200549
Pellissippi State Community College,8416,0.19205466413319844,0.183010
Patrick Henry College,2660,0.22399342943635475,0.211594
Pittsburg State University,13011,0.22116099922082455,0.211002
Lincoln College of Technology-Indianapolis,8653,0.16998881444189662,0.161319
Barney Fletcher School of Real Estate,1139,0.24239590156696791,0.227175
Wheaton College (Massachusetts),5605,0.3038842071437754,0.292166
Southern University at New Orleans,3571,0.28834845186088764,0.278951
Eric Fisher Academy,521,0.2753552995665634,0.257951
The Art Institute of Dallas,3359,0.14462072065849058,0.134233
Promineo Tech,2668,0.20796664513825483,0.192431
Designlab,7722,0.2698023541977719,0.255700
Crossroads College,2534,0.27092531274441883,0.259234
Hodges University,13222,0.22324794228322484,0.211810
Garrett-Evangelical Theological Seminary,817,0.523425791470756,0.514996
United States Air Force Technical School,6963,0.15359414704048774,0.143144
Udacity,21484,0.1794963031368642,0.169597
St. John Vianney College Seminary,1838,0.2717455004912274,0.257809
University of Southern California,188894,0.2519162521845311,0.241150
Bryn Athyn College of The New Church,701,0.26365993685993167,0.254469
River Parishes Community College,1030,0.15546749735766344,0.145615
Pueblo Community College,3261,0.27683083691116955,0.266139
Naval Construction Training Center,777,0.17167915391795463,0.158107
Air Force Leadership School,2063,0.21626828195778935,0.202381
West Coast Baptist College,881,0.32991544707387604,0.315530
Lutheran School of Nursing,769,0.3493627018941176,0.332973
Rockingham Community College,1629,0.20949027469350337,0.198767
Naval Medical Center San Diego,1018,0.3899413233648679,0.376712
Apollo Career Center,573,0.20758157514946515,0.194093
Harrison College-Anderson,870,0.25330364485013634,0.241094
School of Style,783,0.26928273152261484,0.256831
The School of Fashion Design,1566,0.16669436867506707,0.156413
Kamehameha Schools Kapalama Campus,2703,0.3174271771532918,0.304924
Kent Skills Center,4246,0.23256784381827994,0.221841
Naval School of Music,500,0.17049800633551504,0.157807
Washington University of Science and Technology,656,0.1970291383143223,0.183311
Manhattanville College,5738,0.301907026345074,0.289744
Aviator College of Aeronautical Science and Technology,4540,0.13379937667789552,0.124288
Geneva College,45025,0.23883320740652472,0.227563
Jay Shetty Certification School,583,0.5401933309499264,0.525581
